Company,Sales,ProfitMargin,Age,Income,Gender,Location,Review
Musgrave,118023.74146597345,0.21775733475292827,71,21464.575358024013,Female,Birmingham,Poor customer service
Musgrave,107690.86690461972,0.19848197758171715,61,46334.820001457076,Male,Liverpool,Excellent product selection
Costcutter,58869.66790866428,0.1201139604975671,53,29943.810028293556,Female,Liverpool,Friendly staff and fast checkout
Costcutter,70516.79913755231,0.11422155828829562,41,31304.933099679347,Male,Manchester,Bad shopping experience
Costcutter,59985.86504506959,0.11856736817070114,43,31034.02590259177,Female,Manchester,Excellent product selection
Costcutter,69659.97368934356,0.1476858934999822,34,67064.52607158803,Female,Dublin,Poor customer service
Musgrave,76615.21950527135,0.17343270045472173,73,31211.54957917819,Female,Dublin,Limited product availability
Musgrave,127622.13092378328,0.161694545422028,55,48981.73901300276,Female,London,Very satisfied with quality
Musgrave,151915.07425557947,0.07626764864049662,28,42203.040217032445,Male,London,Long waiting time
Musgrave,117698.68950131901,0.15136947777756293,51,35699.31390083677,Female,Liverpool,Bad shopping experience
Costcutter,53266.883195987626,0.20427595148064467,56,29415.879807799236,Female,Dublin,Too expensive
Musgrave,123863.41745974512,0.16757138900779006,67,48479.1051273264,Female,Liverpool,Excellent product selection
Costcutter,47856.61338558521,0.14138813474958106,74,23039.094709405057,Male,Liverpool,Poor customer service
Costcutter,40150.03233890613,0.09451790308625162,24,31379.52635386779,Female,Liverpool,Too expensive
Costcutter,55549.9875360649,0.1103114555633688,42,47407.77243684281,Male,Dublin,Very clean and organized store
Costcutter,79369.87014963833,0.08238141517454624,74,44807.42314630776,Female,London,Great prices and excellent service
Costcutter,85196.75348183,0.12476867013810215,48,30349.218120276455,Female,London,Too expensive
Musgrave,138470.0416080444,0.2367757455164276,66,46507.99190755031,Female,Dublin,Very satisfied with quality
Costcutter,67758.92284665108,0.1659421222442934,37,33803.753949247206,Male,Liverpool,Excellent product selection
Musgrave,116490.54070689759,0.20745010241744943,44,61714.09046677174,Male,Manchester,Very satisfied with quality
Musgrave,149975.5343746099,0.12511001132229085,56,14339.36017718013,Female,Dublin,Very clean and organized store
Musgrave,139067.86105813202,0.1533351504804263,26,29980.137607447767,Male,Liverpool,Friendly staff and fast checkout
Musgrave,158409.88177168524,0.0859160165221183,31,21918.559990714188,Female,Liverpool,Excellent product selection
Musgrave,124282.19468925556,0.19622962215107706,51,35022.9803989886,Female,Manchester,Long waiting time
Musgrave,128574.33835401699,0.1994134717753637,26,32986.815402425986,Female,Liverpool,Great prices and excellent service
Costcutter,55061.132507412185,0.12242277034945621,23,35060.00080474482,Female,Liverpool,Excellent product selection
Musgrave,149139.60299453957,0.19821983158375678,58,38410.1944730009,Female,Manchester,Bad shopping experience
Costcutter,49273.897058884504,0.05867715218313076,42,40843.23852250694,Female,Liverpool,Friendly staff and fast checkout
Costcutter,37999.20137264992,0.15047866976785745,71,25486.856916853154,Female,Manchester,Very clean and organized store
Costcutter,28348.884374335837,0.08563762478689381,31,2150.7366660130083,Male,London,Excellent product selection
Costcutter,37892.05798210643,0.09082302871815877,72,27515.88459812661,Male,Manchester,Long waiting time
Musgrave,130269.01570966489,0.15329067458301207,43,21340.31530295935,Male,Birmingham,Friendly staff and fast checkout
Costcutter,50378.65385307848,0.07665141800207574,38,47695.98960072099,Female,Manchester,Bad shopping experience
Musgrave,142447.24530863162,0.1494436279549872,47,43166.76125695607,Female,Birmingham,Bad shopping experience
Costcutter,65611.07734420968,0.1090870903404118,59,20099.613288965622,Female,Dublin,Too expensive
Musgrave,112768.7132996381,0.12031228038983546,29,38693.853726528905,Female,London,Great prices and excellent service
Costcutter,58991.26097645949,0.15471182262773175,46,17412.06246804249,Male,Liverpool,Very clean and organized store
Musgrave,116989.08025323055,0.12937229085429222,24,51386.52248404152,Male,Liverpool,Very satisfied with quality
Costcutter,49828.111621121476,0.10711058297053387,56,53440.45559795012,Female,Birmingham,Excellent product selection
Costcutter,47206.621820616056,0.0403754045330573,27,34691.86772553736,Male,London,Excellent product selection
Musgrave,108377.87230655787,0.24878629037229,31,26896.645612245215,Male,Liverpool,Poor customer service
Costcutter,39631.24093307453,0.06675846872646884,29,51551.99656445191,Male,Liverpool,Great prices and excellent service
Musgrave,64441.90572939758,0.17428426001348166,24,47335.978559029834,Male,Manchester,Very satisfied with quality
Musgrave,103456.72117071395,0.16042137309264184,47,52247.936288670266,Female,Manchester,Very satisfied with quality
Musgrave,92654.26161715743,0.17078263899302928,71,51879.093969868794,Female,London,Long waiting time
Costcutter,63209.62768655844,0.11568959348532491,40,29822.257688684007,Male,Liverpool,Excellent product selection
Costcutter,57413.54706661021,0.09909908669052445,39,46858.62860622109,Female,Birmingham,Too expensive
Costcutter,32297.170968976003,0.11319007998782873,21,56328.772020275086,Male,Dublin,Great prices and excellent service
Costcutter,51757.90501011132,0.10925185051158454,43,37017.866445081156,Female,Liverpool,Too expensive
Costcutter,31662.399320000004,0.10353314088328956,53,29051.395916023357,Male,Dublin,Very clean and organized store
Musgrave,109848.6161369371,0.21285035150431636,52,22502.13371563369,Female,London,Bad shopping experience
Costcutter,42699.69838090138,0.13411505855695405,30,34718.647586944826,Male,Dublin,Very clean and organized store
Musgrave,100811.2612289154,0.21129027997454994,46,37231.38721287472,Female,London,Limited product availability
Costcutter,34540.50768932411,0.13329322180323372,19,42291.65375485511,Male,Dublin,Excellent product selection
Musgrave,123125.06758966917,0.1392231624439573,32,34832.96296743083,Male,Dublin,Bad shopping experience
Musgrave,123559.91728970999,0.23154803010161898,27,44124.93085043492,Female,Liverpool,Bad shopping experience
Costcutter,46136.40596937779,0.1440126142992559,19,33900.87959353014,Female,London,Too expensive
Musgrave,47925.90123067332,0.13567247247769307,26,23904.483393510436,Male,Manchester,Bad shopping experience
Costcutter,65412.25534275246,0.13963339304225358,29,58972.662853993286,Female,Birmingham,Very clean and organized store
Costcutter,41678.87778754239,0.13492799496632346,41,29827.08051924188,Male,Liverpool,Excellent product selection
Musgrave,97909.04403577292,0.12727767997322365,56,42188.35232435247,Female,Manchester,Too expensive
Costcutter,78653.04836257543,0.12978742776772917,29,20216.84939463564,Male,Dublin,Great prices and excellent service
Costcutter,30394.955172806152,0.16694487257222457,66,20269.810115262244,Male,Birmingham,Very satisfied with quality
Costcutter,53398.174465448894,0.11439643358198968,73,6285.36424993562,Male,Liverpool,Very satisfied with quality
Costcutter,35092.29142628588,0.09422723978022336,21,31167.94025768661,Male,Dublin,Very clean and organized store
Costcutter,12389.648437996882,0.08864183944321441,58,31690.26648415721,Female,Manchester,Great prices and excellent service
Musgrave,111136.01382544765,0.169427285876963,25,33429.88547474522,Female,London,Very satisfied with quality
Musgrave,56707.68588948239,0.16525104169014732,49,26165.19587460257,Male,Liverpool,Excellent product selection
Costcutter,81670.39595474467,0.13185211192535498,48,30192.341901739946,Male,Manchester,Friendly staff and fast checkout
Musgrave,112792.98595876723,0.15626574880107663,61,20908.70902997042,Male,Manchester,Very clean and organized store
Costcutter,57262.24686180511,0.10824520095689848,68,27083.942337256205,Male,Dublin,Too expensive
Costcutter,54483.45013552518,0.053897398254781535,62,34386.01807440956,Male,London,Great prices and excellent service
Costcutter,66519.36072437547,0.1254359461796156,64,21293.16608145624,Male,Liverpool,Very clean and organized store
Costcutter,48164.053967878805,0.18374610197056232,57,10438.98891104491,Female,Manchester,Very satisfied with quality
Costcutter,42903.77952871344,0.12361940796391016,58,-3601.840475305254,Female,Liverpool,Great prices and excellent service
Costcutter,29392.392234771396,0.13999878408133246,56,46999.31755493588,Female,London,Limited product availability
Costcutter,75165.79211335676,0.1623550506200356,46,47897.389546199585,Female,London,Very clean and organized store
Musgrave,116414.7954815535,0.14310904462054344,19,46056.018260744,Male,Manchester,Excellent product selection
Costcutter,42249.52718862821,0.10280887792952347,75,20573.66149874337,Male,London,Excellent product selection
Musgrave,134590.86801983646,0.20686256671114997,37,22024.12826844777,Female,Manchester,Long waiting time
Musgrave,129110.61782809586,0.22479472564447267,18,31986.470802388092,Female,Manchester,Very satisfied with quality
Costcutter,70001.56247990052,0.053006534132866705,21,35292.613835457654,Male,London,Friendly staff and fast checkout
Costcutter,55179.93176015437,0.16222289132376613,54,48503.151166153926,Female,Manchester,Excellent product selection
Costcutter,41766.542458869095,0.14320778929650313,64,33930.64083319432,Male,Dublin,Very satisfied with quality
Musgrave,89587.89894719496,0.21197178381993473,44,37322.66402258553,Female,Birmingham,Limited product availability
Musgrave,115758.33168584696,0.16305065616307546,48,35739.293415315675,Female,Birmingham,Excellent product selection
Musgrave,136009.07553622307,0.18563683389638536,62,52974.800823940415,Female,Dublin,Great prices and excellent service
Musgrave,91030.32895309178,0.17455670542641943,31,19633.67405612853,Female,Manchester,Friendly staff and fast checkout
Musgrave,145014.42650095923,0.19921195378946846,75,35015.733188698454,Female,London,Very clean and organized store
Costcutter,60538.87219296057,0.15363058331324375,40,34438.401164073344,Male,Liverpool,Friendly staff and fast checkout
Costcutter,44059.792160598496,0.10733184956661149,62,40170.83099628259,Female,London,Limited product availability
Musgrave,101394.15242101549,0.18792048803495054,57,51185.50718020002,Female,Birmingham,Poor customer service
Musgrave,138332.12074497374,0.20366622238692608,43,-2313.6257580114725,Female,Dublin,Very satisfied with quality
Musgrave,136694.81902398114,0.14208402694640432,38,47808.36193239802,Male,Birmingham,Excellent product selection
Musgrave,153660.30773584568,0.19318721661377072,54,40309.02484583991,Male,Liverpool,Great prices and excellent service
Costcutter,48470.54424421721,0.13861428377029,67,25955.397108842975,Male,London,Limited product availability
Musgrave,116832.84800288251,0.13414694358745208,47,19367.71845184143,Female,Liverpool,Bad shopping experience
Musgrave,96532.10747173787,0.14943971305542217,27,30291.577801263677,Female,Birmingham,Excellent product selection
Musgrave,116505.85958128472,0.18966576469840962,60,43612.08658109422,Female,Liverpool,Friendly staff and fast checkout
Costcutter,25005.864189011838,0.18554844380663016,29,17861.155531142133,Female,Birmingham,Friendly staff and fast checkout
Costcutter,29477.846899952532,0.11085339382021725,23,44728.75884058944,Male,Dublin,Too expensive
Costcutter,57869.04414411178,0.15510071210901596,41,34173.91689419818,Male,Dublin,Limited product availability
Costcutter,58347.81036740814,0.10311001487586122,50,44317.44776112298,Male,Dublin,Excellent product selection
Costcutter,88416.51928335722,0.09011605085051556,67,35307.4829234528,Female,Manchester,Friendly staff and fast checkout
Costcutter,90339.49819946974,0.09573428678338954,75,31546.63032573117,Male,Liverpool,Friendly staff and fast checkout
Costcutter,53147.29768823024,0.14585928960498587,57,43935.788008161646,Female,Liverpool,Friendly staff and fast checkout
Musgrave,126195.017872599,0.1049418222833026,47,53701.107240550766,Female,London,Bad shopping experience
Musgrave,148506.1049666416,0.18298163079290963,32,45188.87195029584,Female,Birmingham,Excellent product selection
Musgrave,154205.3301450739,0.1663143467841129,69,31974.003929647708,Male,Dublin,Bad shopping experience
Musgrave,75088.72588022854,0.16219951036931163,46,40244.96163757303,Male,Birmingham,Long waiting time
Musgrave,86562.63892452737,0.15709973379063505,24,35606.977631298105,Female,Dublin,Great prices and excellent service
Costcutter,58107.249724913556,0.07375942135874738,56,48364.25978016192,Male,London,Great prices and excellent service
Costcutter,44143.347153005074,0.0825827647449677,54,30036.749047964335,Male,Manchester,Limited product availability
Musgrave,141029.8340738081,0.20664776736007515,31,46844.824564723065,Female,Manchester,Bad shopping experience
Musgrave,105713.8140499123,0.2048408585249206,61,35296.39823009709,Female,London,Very clean and organized store
Musgrave,129547.35985816632,0.19558700225441605,55,28944.480394242975,Female,London,Great prices and excellent service
Costcutter,43235.81492145251,0.10938661354141953,40,21665.893420201093,Female,Manchester,Excellent product selection
Costcutter,45197.088606978825,0.10984127075810148,41,15353.574476367792,Male,Manchester,Too expensive
Costcutter,56134.97933105481,0.1424121478760153,50,59618.47204029852,Male,Liverpool,Excellent product selection
Costcutter,64698.17381708245,0.08250793478331413,46,40961.163781327414,Male,Dublin,Great prices and excellent service
Musgrave,153839.27496578728,0.16175387677506836,25,26847.60831819431,Male,Manchester,Very satisfied with quality
